"Table 940-92031 : Persons arrested for crime by type of offence, age group and sex",,,,,,,,,,,,,
2014,"     Deception, fraud and forgery",11,13,24,111,62,173,1529,842,2371,1651,917,2568
2014,     Sexual offences (other than rape and indecent assault),72,1,73,92,2,94,330,48,378,494,51,545
2014,     Serious drug offences,49,29,78,298,69,367,1578,399,1977,1925,497,2422
2014,     Serious immigration offences,2,4,6,7,0,7,144,77,221,153,81,234
2014,     Criminal damage,60,16,76,168,8,176,1333,236,1569,1561,260,1821
2014,     Unlawful society offences,62,4,66,135,6,141,187,6,193,384,16,400
2014,     Possession of arms/ammunition/offensive weapon,9,1,10,58,17,75,626,156,782,693,174,867
2014,     Other crimes,106,23,129,383,83,466,3842,1113,4955,4331,1219,5550
2014,Total,1162,348,1510,2282,532,2814,20447,8908,29355,23891,9788,33679
2015,Violent crime,334,89,423,569,55,624,4727,1097,5824,5630,1241,6871
2015,     Rape,5,0,5,11,0,11,54,0,54,70,0,70
2015,     Indecent assault,80,1,81,53,0,53,644,4,648,777,5,782
2015,     Murder and manslaughter,0,0,0,1,0,1,23,4,27,24,4,28
2015,     Attempted murder,0,0,0,0,0,0,2,0,2,2,0,2
2015,     Wounding,32,7,39,146,5,151,758,126,884,936,138,1074
2015,     Serious assault,131,56,187,209,44,253,1918,614,2532,2258,714,2972
2015,     Assault on police,3,1,4,17,2,19,171,40,211,191,43,234
2015,     Kidnapping and child stealing,0,0,0,0,0,0,2,0,2,2,0,2
2015,     Cruelty to child,0,2,2,1,0,1,101,144,245,102,146,248
2015,     Criminal intimidation,28,14,42,34,3,37,759,135,894,821,152,973
2015,     Robbery with firearms/arms,0,0,0,0,0,0,3,0,3,3,0,3
2015,     Robbery with pistol-like objects,0,0,0,0,0,0,2,1,3,2,1,3
2015,     Other robberies,21,1,22,54,0,54,88,2,90,163,3,166
2015,     Aggravated burglary,0,0,0,0,0,0,2,0,2,2,0,2
2015,     Blackmail,18,7,25,20,1,21,133,19,152,171,27,198
2015,     Arson,16,0,16,23,0,23,67,8,75,106,8,114
2015,Non-violent crime,642,244,886,1752,450,2202,16063,7756,23819,18457,8450,26907
2015,     Burglary,5,1,6,12,0,12,368,26,394,385,27,412
2015,     Snatching,10,0,10,8,0,8,59,7,66,77,7,84
2015,     Pickpocketing,0,0,0,3,0,3,163,36,199,166,36,202
2015,     Shop theft,147,129,276,114,150,264,2833,3502,6335,3094,3781,6875
2015,     Theft from vehicle,0,0,0,2,0,2,123,2,125,125,2,127
2015,     Taking conveyance without authority,1,0,1,27,3,30,121,5,126,149,8,157
2015,     Other thefts,110,34,144,240,57,297,2687,1176,3863,3037,1267,4304
2015,     Handling stolen goods,1,1,2,3,0,3,41,21,62,45,22,67
2015,"     Deception, fraud and forgery",11,18,29,131,79,210,1538,842,2380,1680,939,2619
2015,     Sexual offences (other than rape and indecent assault),64,4,68,85,5,90,335,83,418,484,92,576
2015,     Serious drug offences,51,13,64,267,68,335,1701,437,2138,2019,518,2537
2015,     Serious immigration offences,4,1,5,13,5,18,243,119,362,260,125,385
2015,     Criminal damage,72,11,83,170,12,182,1391,237,1628,1633,260,1893
2015,     Unlawful society offences,69,6,75,289,2,291,346,4,350,704,12,716
2015,     Possession of arms/ammunition/offensive weapon,11,1,12,64,15,79,650,164,814,725,180,905
2015,     Other crimes,86,25,111,324,54,378,3464,1095,4559,3874,1174,5048
2015,Total,976,333,1309,2321,505,2826,20790,8853,29643,24087,9691,33778
2016,Violent crime,249,44,293,463,52,515,4628,1038,5666,5340,1134,6474
2016,     Rape,1,0,1,4,0,4,60,0,60,65,0,65
2016,     Indecent assault,79,4,83,47,1,48,621,5,626,747,10,757
2016,     Murder and manslaughter,0,0,0,1,2,3,32,4,36,33,6,39
2016,     Attempted murder,0,0,0,0,0,0,3,0,3,3,0,3
2016,     Wounding,25,1,26,125,5,130,711,119,830,861,125,986
2016,     Serious assault,87,27,114,181,26,207,1852,595,2447,2120,648,2768
2016,     Assault on police,1,2,3,8,1,9,172,30,202,181,33,214
2016,     Kidnapping and child stealing,0,0,0,0,0,0,0,0,0,0,0,0
2016,     Cruelty to child,0,0,0,3,2,5,90,135,225,93,137,230
2016,     Criminal intimidation,8,6,14,31,8,39,756,123,879,795,137,932
2016,     Robbery with firearms/arms,0,0,0,0,0,0,0,0,0,0,0,0
2016,     Robbery with pistol-like objects,0,0,0,0,0,0,4,1,5,4,1,5
2016,     Other robberies,23,0,23,41,4,45,120,5,125,184,9,193
2016,     Aggravated burglary,0,0,0,0,0,0,0,0,0,0,0,0
2016,     Blackmail,13,1,14,13,1,14,116,12,128,142,14,156
2016,     Arson,12,3,15,9,2,11,91,9,100,112,14,126
2016,Non-violent crime,584,197,781,1385,392,1777,16224,7986,24210,18193,8575,26768
2016,     Burglary,12,3,15,13,1,14,397,30,427,422,34,456
2016,     Snatching,16,0,16,13,0,13,59,2,61,88,2,90
2016,     Pickpocketing,0,0,0,3,0,3,206,38,244,209,38,247
2016,     Shop theft,144,114,258,115,135,250,2922,3541,6463,3181,3790,6971
2016,     Theft from vehicle,0,0,0,3,0,3,119,2,121,122,2,124
2016,     Taking conveyance without authority,0,0,0,18,2,20,117,3,120,135,5,140
2016,     Other thefts,122,23,145,179,49,228,2551,1134,3685,2852,1206,4058
2016,     Handling stolen goods,4,0,4,8,0,8,58,25,83,70,25,95
2016,"     Deception, fraud and forgery",6,11,17,113,49,162,1548,859,2407,1667,919,2586
2016,     Sexual offences (other than rape and indecent assault),52,0,52,68,2,70,321,178,499,441,180,621
2016,     Serious drug offences,32,9,41,217,67,284,1712,473,2185,1961,549,2510
2016,     Serious immigration offences,3,0,3,15,7,22,278,124,402,296,131,427
2016,     Criminal damage,58,14,72,134,12,146,1361,250,1611,1553,276,1829
2016,     Unlawful society offences,37,0,37,133,4,137,227,6,233,397,10,407
2016,     Possession of arms/ammunition/offensive weapon,8,1,9,58,21,79,623,142,765,689,164,853
2016,     Other crimes,90,22,112,295,43,338,3725,1179,4904,4110,1244,5354
2016,Total,833,241,1074,1848,444,2292,20852,9024,29876,23533,9709,33242
2017,Violent crime,202,53,255,372,37,409,4453,988,5441,5027,1078,6105
2017,     Rape,0,0,0,7,0,7,56,0,56,63,0,63
2017,     Indecent assault,65,1,66,55,0,55,667,3,670,787,4,791
2017,     Murder and manslaughter,0,0,0,2,0,2,32,3,35,34,3,37
2017,     Attempted murder,0,0,0,1,0,1,4,1,5,5,1,6
2017,     Wounding,16,2,18,77,5,82,629,82,711,722,89,811
2017,     Serious assault,57,38,95,139,21,160,1741,580,2321,1937,639,2576
2017,     Assault on police,1,0,1,12,1,13,154,32,186,167,33,200
2017,     Kidnapping and child stealing,0,0,0,0,0,0,0,0,0,0,0,0
2017,     Cruelty to child,0,0,0,1,2,3,99,120,219,100,122,222
2017,     Criminal intimidation,19,8,27,21,4,25,708,124,832,748,136,884
2017,     Robbery with firearms/arms,0,0,0,0,0,0,8,1,9,8,1,9
2017,     Robbery with pistol-like objects,0,0,0,0,0,0,2,0,2,2,0,2
2017,     Other robberies,9,0,9,18,0,18,131,10,141,158,10,168
2017,     Aggravated burglary,0,0,0,0,0,0,1,0,1,1,0,1
2017,     Blackmail,14,2,16,30,3,33,132,20,152,176,25,201
2017,     Arson,21,2,23,9,1,10,89,12,101,119,15,134
2017,Non-violent crime,517,156,673,1066,329,1395,14754,7439,22193,16337,7924,24261
2017,     Burglary,13,1,14,23,1,24,356,33,389,392,35,427
2017,     Snatching,5,0,5,4,0,4,44,3,47,53,3,56
2017,     Pickpocketing,0,0,0,2,0,2,142,28,170,144,28,172
2017,     Shop theft,175,81,256,97,122,219,2831,3420,6251,3103,3623,6726
2017,     Theft from vehicle,4,0,4,6,0,6,147,3,150,157,3,160
2017,     Taking conveyance without authority,0,0,0,9,2,11,112,4,116,121,6,127
2017,     Other thefts,107,18,125,126,45,171,2283,1007,3290,2516,1070,3586
2017,     Handling stolen goods,2,0,2,4,0,4,37,19,56,43,19,62
2017,"     Deception, fraud and forgery",10,6,16,62,41,103,1291,806,2097,1363,853,2216
2017,     Sexual offences (other than rape and indecent assault),42,0,42,80,2,82,308,165,473,430,167,597
2017,     Serious drug offences,17,8,25,166,47,213,1563,412,1975,1746,467,2213
2017,     Serious immigration offences,0,0,0,10,2,12,349,176,525,359,178,537
2017,     Criminal damage,42,13,55,127,7,134,1322,216,1538,1491,236,1727
2017,     Unlawful society offences,15,0,15,96,0,96,231,2,233,342,2,344
2017,     Possession of arms/ammunition/offensive weapon,14,1,15,53,18,71,577,122,699,644,141,785
2017,     Other crimes,71,28,99,201,42,243,3161,1023,4184,3433,1093,4526
2017,Total,719,209,928,1438,366,1804,19207,8427,27634,21364,9002,30366
2018,Violent crime,246,44,290,399,41,440,4349,994,5343,4994,1079,6073
2018,     Rape,2,0,2,4,0,4,61,0,61,67,0,67
2018,     Indecent assault,66,0,66,54,2,56,682,8,690,802,10,812
2018,     Murder and manslaughter,0,0,0,1,0,1,26,8,34,27,8,35
2018,     Attempted murder,0,0,0,1,0,1,1,0,1,2,0,2
2018,     Wounding,19,7,26,79,3,82,713,116,829,811,126,937
2018,     Serious assault,109,23,132,156,26,182,1676,544,2220,1941,593,2534
2018,     Assault on police,1,0,1,4,0,4,96,12,108,101,12,113
2018,     Kidnapping and child stealing,0,0,0,0,0,0,0,0,0,0,0,0
2018,     Cruelty to child,0,0,0,1,1,2,128,150,278,129,151,280
2018,     Criminal intimidation,8,10,18,24,2,26,671,124,795,703,136,839
2018,     Robbery with firearms/arms,0,0,0,0,0,0,0,0,0,0,0,0
2018,     Robbery with pistol-like objects,0,0,0,0,0,0,2,0,2,2,0,2
2018,     Other robberies,21,0,21,33,1,34,110,1,111,164,2,166
2018,     Aggravated burglary,0,0,0,0,0,0,1,0,1,1,0,1
2018,     Blackmail,10,2,12,28,5,33,124,19,143,162,26,188
2018,     Arson,10,2,12,14,1,15,58,12,70,82,15,97
2018,Non-violent crime,511,127,638,1105,296,1401,14206,6648,20854,15822,7071,22893
2018,     Burglary,17,3,20,11,1,12,303,28,331,331,32,363
2018,     Snatching,4,0,4,10,0,10,46,2,48,60,2,62
2018,     Pickpocketing,0,0,0,0,0,0,168,22,190,168,22,190
2018,     Shop theft,116,63,179,76,106,182,2356,2749,5105,2548,2918,5466
2018,     Theft from vehicle,0,0,0,6,0,6,129,1,130,135,1,136
2018,     Taking conveyance without authority,4,0,4,18,0,18,109,4,113,131,4,135
2018,     Other thefts,149,29,178,153,37,190,2195,961,3156,2497,1027,3524
2018,     Handling stolen goods,0,0,0,3,1,4,50,19,69,53,20,73
2018,"     Deception, fraud and forgery",13,3,16,83,48,131,1285,723,2008,1381,774,2155
2018,     Sexual offences (other than rape and indecent assault),41,0,41,62,3,65,289,127,416,392,130,522
2018,     Serious drug offences,18,2,20,160,22,182,1428,340,1768,1606,364,1970
2018,     Serious immigration offences,1,1,2,11,6,17,320,185,505,332,192,524
2018,     Criminal damage,39,4,43,133,9,142,1314,232,1546,1486,245,1731
2018,     Unlawful society offences,22,1,23,82,5,87,247,8,255,351,14,365
2018,     Possession of arms/ammunition/offensive weapon,8,1,9,45,8,53,420,106,526,473,115,588
2018,     Other crimes,79,20,99,252,50,302,3547,1141,4688,3878,1211,5089
2018,Total,757,171,928,1504,337,1841,18555,7642,26197,20816,8150,28966
2019,Violent crime,236,58,294,334,36,370,3543,829,4372,4113,923,5036
2019,     Rape,2,0,2,6,0,6,38,0,38,46,0,46
2019,     Indecent assault,59,3,62,52,2,54,579,5,584,690,10,700
2019,     Murder and manslaughter,0,1,1,3,1,4,15,3,18,18,5,23
2019,     Attempted murder,0,0,0,0,0,0,0,0,0,0,0,0
2019,     Wounding,33,8,41,82,7,89,558,77,635,673,92,765
2019,     Serious assault,83,32,115,96,19,115,1437,462,1899,1616,513,2129
2019,     Assault on police,3,1,4,19,2,21,122,38,160,144,41,185
2019,     Kidnapping and child stealing,0,0,0,0,0,0,0,0,0,0,0,0
2019,     Cruelty to child,0,0,0,1,1,2,102,114,216,103,115,218
2019,     Criminal intimidation,21,6,27,21,1,22,443,100,543,485,107,592
2019,     Robbery with firearms/arms,0,0,0,0,0,0,0,0,0,0,0,0
2019,     Robbery with pistol-like objects,0,0,0,0,0,0,3,1,4,3,1,4
2019,     Other robberies,10,4,14,27,3,30,95,4,99,132,11,143
2019,     Aggravated burglary,0,0,0,1,0,1,0,0,0,1,0,1
2019,     Blackmail,14,1,15,10,0,10,91,14,105,115,15,130
2019,     Arson,11,2,13,16,0,16,60,11,71,87,13,100
2019,Non-violent crime,613,233,846,2071,687,2758,13164,6254,19418,15848,7174,23022
2019,     Burglary,8,3,11,32,6,38,302,27,329,342,36,378
2019,     Snatching,1,0,1,9,0,9,25,4,29,35,4,39
2019,     Pickpocketing,0,0,0,0,0,0,126,31,157,126,31,157
2019,     Shop theft,75,53,128,73,86,159,1823,2227,4050,1971,2366,4337
2019,     Theft from vehicle,0,0,0,1,0,1,117,3,120,118,3,121
2019,     Taking conveyance without authority,7,1,8,18,2,20,104,9,113,129,12,141
2019,     Other thefts,88,32,120,92,31,123,1589,753,2342,1769,816,2585
2019,     Handling stolen goods,1,0,1,1,6,7,31,11,42,33,17,50
2019,"     Deception, fraud and forgery",8,2,10,64,34,98,1096,695,1791,1168,731,1899
2019,     Sexual offences (other than rape and indecent assault),38,1,39,63,0,63,228,91,319,329,92,421
2019,     Serious drug offences,17,3,20,108,16,124,700,170,870,825,189,1014
2019,     Serious immigration offences,0,0,0,7,4,11,261,146,407,268,150,418
2019,     Criminal damage,95,27,122,182,44,226,1203,229,1432,1480,300,1780
2019,     Unlawful society offences,14,8,22,27,1,28,53,1,54,94,10,104
2019,     Possession of arms/ammunition/offensive weapon,35,5,40,115,14,129,519,102,621,669,121,790
2019,     Other crimes,226,98,324,1279,443,1722,4987,1755,6742,6492,2296,8788
2019,Total,849,291,1140,2405,723,3128,16707,7083,23790,19961,8097,28058
2020,Violent crime,271,111,382,462,53,515,3800,843,4643,4533,1007,5540
2020,     Rape,4,0,4,11,0,11,44,0,44,59,0,59
2020,     Indecent assault,34,2,36,36,1,37,403,4,407,473,7,480
2020,     Murder and manslaughter,0,0,0,4,1,5,18,3,21,22,4,26
2020,     Attempted murder,0,0,0,0,0,0,5,0,5,5,0,5
2020,     Wounding,43,13,56,119,5,124,666,95,761,828,113,941
2020,     Serious assault,102,63,165,145,31,176,1539,452,1991,1786,546,2332
2020,     Assault on police,3,0,3,8,1,9,100,12,112,111,13,124
2020,     Kidnapping and child stealing,3,0,3,2,0,2,2,0,2,7,0,7
2020,     Cruelty to child,0,0,0,0,2,2,117,158,275,117,160,277
2020,     Criminal intimidation,7,17,24,19,4,23,444,79,523,470,100,570
2020,     Robbery with firearms/arms,0,0,0,0,0,0,0,0,0,0,0,0
2020,     Robbery with pistol-like objects,0,0,0,0,0,0,7,0,7,7,0,7
2020,     Other robberies,26,2,28,61,5,66,233,14,247,320,21,341
2020,     Aggravated burglary,0,0,0,0,0,0,4,0,4,4,0,4
2020,     Blackmail,15,11,26,25,2,27,141,16,157,181,29,210
2020,     Arson,34,3,37,32,1,33,77,10,87,143,14,157
2020,Non-violent crime,584,252,836,1729,525,2254,14112,6823,20935,16425,7600,24025
2020,     Burglary,6,0,6,25,0,25,388,31,419,419,31,450
2020,     Snatching,4,0,4,13,0,13,29,1,30,46,1,47
2020,     Pickpocketing,0,0,0,0,0,0,124,20,144,124,20,144
2020,     Shop theft,56,128,184,74,89,163,2210,2585,4795,2340,2802,5142
2020,     Theft from vehicle,0,0,0,5,2,7,172,9,181,177,11,188
2020,     Taking conveyance without authority,3,2,5,19,0,19,134,6,140,156,8,164
2020,     Other thefts,69,20,89,141,26,167,1743,680,2423,1953,726,2679
2020,     Handling stolen goods,0,1,1,6,0,6,64,19,83,70,20,90
2020,"     Deception, fraud and forgery",15,4,19,122,57,179,1372,953,2325,1509,1014,2523
2020,     Sexual offences (other than rape and indecent assault),53,2,55,64,1,65,281,89,370,398,92,490
2020,     Serious drug offences,35,7,42,220,56,276,1250,256,1506,1505,319,1824
2020,     Serious immigration offences,1,0,1,8,1,9,253,108,361,262,109,371
2020,     Criminal damage,105,15,120,164,18,182,1313,213,1526,1582,246,1828
2020,     Unlawful society offences,17,5,22,35,0,35,84,2,86,136,7,143
2020,     Possession of arms/ammunition/offensive weapon,38,8,46,73,6,79,368,58,426,479,72,551
2020,     Other crimes,182,60,242,760,269,1029,4327,1793,6120,5269,2122,7391
2020,Total,855,363,1218,2191,578,2769,17912,7666,25578,20958,8607,29565
2021,Violent crime,272,76,348,319,45,364,3968,977,4945,4559,1098,5657
2021,     Rape,4,0,4,14,0,14,63,0,63,81,0,81
2021,     Indecent assault,63,2,65,53,3,56,620,6,626,736,11,747
2021,     Murder and manslaughter,2,0,2,1,0,1,38,7,45,41,7,48
2021,     Attempted murder,0,0,0,0,0,0,6,1,7,6,1,7
2021,     Wounding,13,4,17,59,4,63,566,71,637,638,79,717
2021,     Serious assault,112,45,157,113,22,135,1524,453,1977,1749,520,2269
2021,     Assault on police,0,0,0,2,0,2,82,14,96,84,14,98
2021,     Kidnapping and child stealing,0,0,0,1,0,1,19,4,23,20,4,24
2021,     Cruelty to child,0,0,0,1,3,4,198,282,480,199,285,484
2021,     Criminal intimidation,13,6,19,24,3,27,490,96,586,527,105,632
2021,     Robbery with firearms/arms,0,0,0,0,0,0,1,0,1,1,0,1
2021,     Robbery with pistol-like objects,0,0,0,0,0,0,1,0,1,1,0,1
2021,     Other robberies,20,8,28,29,4,33,141,12,153,190,24,214
2021,     Aggravated burglary,0,0,0,0,0,0,1,0,1,1,0,1
2021,     Blackmail,17,7,24,19,4,23,138,16,154,174,27,201
2021,     Arson,28,4,32,3,2,5,80,15,95,111,21,132
2021,Non-violent crime,635,131,766,1244,299,1543,14420,6832,21252,16299,7262,23561
2021,     Burglary,9,2,11,11,1,12,348,30,378,368,33,401
2021,     Snatching,23,0,23,7,0,7,24,3,27,54,3,57
2021,     Pickpocketing,0,0,0,0,0,0,56,11,67,56,11,67
2021,     Shop theft,45,54,99,55,53,108,1952,2383,4335,2052,2490,4542
2021,     Theft from vehicle,6,0,6,8,0,8,142,3,145,156,3,159
2021,     Taking conveyance without authority,4,0,4,20,6,26,135,7,142,159,13,172
2021,     Other thefts,73,11,84,113,23,136,1862,815,2677,2048,849,2897
2021,     Handling stolen goods,2,0,2,3,0,3,57,29,86,62,29,91
2021,"     Deception, fraud and forgery",10,4,14,127,53,180,1900,1260,3160,2037,1317,3354
2021,     Sexual offences (other than rape and indecent assault),70,9,79,100,4,104,433,224,657,603,237,840
2021,     Serious drug offences,75,14,89,259,82,341,1470,288,1758,1804,384,2188
2021,     Serious immigration offences,1,0,1,8,1,9,334,133,467,343,134,477
2021,     Criminal damage,142,14,156,172,7,179,1317,226,1543,1631,247,1878
2021,     Unlawful society offences,36,2,38,46,2,48,134,8,142,216,12,228
2021,     Possession of arms/ammunition/offensive weapon,20,2,22,39,8,47,394,52,446,453,62,515
2021,     Other crimes,119,19,138,276,59,335,3862,1360,5222,4257,1438,5695
2021,Total,907,207,1114,1563,344,1907,18388,7809,26197,20858,8360,29218
2022,Violent crime,272,80,352,301,43,344,3619,988,4607,4192,1111,5303
2022,     Rape,6,0,6,11,0,11,39,0,39,56,0,56
2022,     Indecent assault,68,0,68,61,2,63,566,8,574,695,10,705
2022,     Murder and manslaughter,1,0,1,2,1,3,43,8,51,46,9,55
2022,     Attempted murder,0,0,0,0,0,0,2,0,2,2,0,2
2022,     Wounding,28,5,33,57,6,63,567,69,636,652,80,732
2022,     Serious assault,115,49,164,106,21,127,1412,462,1874,1633,532,2165
2022,     Assault on police,0,0,0,3,0,3,59,7,66,62,7,69
2022,     Kidnapping and child stealing,0,0,0,0,0,0,9,0,9,9,0,9
2022,     Cruelty to child,0,0,0,2,1,3,199,303,502,201,304,505
2022,     Criminal intimidation,26,15,41,19,5,24,440,83,523,485,103,588
2022,     Robbery with firearms/arms,0,0,0,0,0,0,0,0,0,0,0,0
2022,     Robbery with pistol-like objects,0,0,0,1,0,1,4,0,4,5,0,5
2022,     Other robberies,3,1,4,13,1,14,91,7,98,107,9,116
2022,     Aggravated burglary,0,0,0,0,0,0,1,0,1,1,0,1
2022,     Blackmail,12,5,17,16,6,22,119,24,143,147,35,182
2022,     Arson,13,5,18,10,0,10,68,17,85,91,22,113
2022,Non-violent crime,543,90,633,1198,247,1445,14547,6901,21448,16288,7238,23526
2022,     Burglary,2,0,2,8,2,10,301,31,332,311,33,344
2022,     Snatching,5,0,5,1,0,1,22,7,29,28,7,35
2022,     Pickpocketing,0,0,0,0,0,0,51,8,59,51,8,59
2022,     Shop theft,42,26,68,37,36,73,1768,2445,4213,1847,2507,4354
2022,     Theft from vehicle,1,0,1,5,0,5,121,3,124,127,3,130
2022,     Taking conveyance without authority,7,0,7,27,3,30,151,10,161,185,13,198
2022,     Other thefts,77,14,91,68,13,81,1788,771,2559,1933,798,2731
2022,     Handling stolen goods,1,0,1,2,0,2,42,22,64,45,22,67
2022,"     Deception, fraud and forgery",8,1,9,272,77,349,2829,1414,4243,3109,1492,4601
2022,     Sexual offences (other than rape and indecent assault),72,11,83,100,4,104,592,229,821,764,244,1008
2022,     Serious drug offences,33,10,43,205,50,255,1413,241,1654,1651,301,1952
2022,     Serious immigration offences,0,2,2,6,0,6,209,98,307,215,100,315
2022,     Criminal damage,118,8,126,140,12,152,1210,227,1437,1468,247,1715
2022,     Unlawful society offences,69,2,71,55,0,55,79,2,81,203,4,207
2022,     Possession of arms/ammunition/offensive weapon,13,1,14,23,2,25,303,37,340,339,40,379
2022,     Other crimes,95,15,110,249,48,297,3668,1356,5024,4012,1419,5431
2022,Total,815,170,985,1499,290,1789,18166,7889,26055,20480,8349,28829
 ,,,,,,,,,,,,,